FIPS,County,State,measure,value
51041100820,Chesterfield County,Virginia,Met_Breast_Screen,0.794
51041100821,Chesterfield County,Virginia,Met_Breast_Screen,0.782
51041100822,Chesterfield County,Virginia,Met_Breast_Screen,0.7929999999999999
51041100823,Chesterfield County,Virginia,Met_Breast_Screen,0.7929999999999999
51041100902,Chesterfield County,Virginia,Met_Breast_Screen,0.7809999999999999
51041100907,Chesterfield County,Virginia,Met_Breast_Screen,0.765
51041100910,Chesterfield County,Virginia,Met_Breast_Screen,0.78
51041100912,Chesterfield County,Virginia,Met_Breast_Screen,0.794
51041100915,Chesterfield County,Virginia,Met_Breast_Screen,0.78
51041100919,Chesterfield County,Virginia,Met_Breast_Screen,0.7859999999999999
51041100920,Chesterfield County,Virginia,Met_Breast_Screen,0.78
51041100921,Chesterfield County,Virginia,Met_Breast_Screen,0.7809999999999999
51041100922,Chesterfield County,Virginia,Met_Breast_Screen,0.7829999999999999
51041100923,Chesterfield County,Virginia,Met_Breast_Screen,0.7959999999999999
51041100924,Chesterfield County,Virginia,Met_Breast_Screen,0.7959999999999999
51041100926,Chesterfield County,Virginia,Met_Breast_Screen,0.802
51041100927,Chesterfield County,Virginia,Met_Breast_Screen,0.795
51041100928,Chesterfield County,Virginia,Met_Breast_Screen,0.782
51041100929,Chesterfield County,Virginia,Met_Breast_Screen,0.789
51041100930,Chesterfield County,Virginia,Met_Breast_Screen,0.802
51041100931,Chesterfield County,Virginia,Met_Breast_Screen,0.795
51041100932,Chesterfield County,Virginia,Met_Breast_Screen,0.7859999999999999
51041100933,Chesterfield County,Virginia,Met_Breast_Screen,0.792
51041100934,Chesterfield County,Virginia,Met_Breast_Screen,0.7829999999999999
51041100935,Chesterfield County,Virginia,Met_Breast_Screen,0.797
51041100936,Chesterfield County,Virginia,Met_Breast_Screen,0.7979999999999999
51041101003,Chesterfield County,Virginia,Met_Breast_Screen,0.795
51041101004,Chesterfield County,Virginia,Met_Breast_Screen,0.774
51041101007,Chesterfield County,Virginia,Met_Breast_Screen,0.792
51041101008,Chesterfield County,Virginia,Met_Breast_Screen,0.802
51041101009,Chesterfield County,Virginia,Met_Breast_Screen,0.785
