FIPS,Tract,County,State,Insurance Coverage,Medicaid Enrollment,Gini Coefficient,Household Income,Annual Labor Force Participation Rate,Annual Unemployment Rate,Below Poverty,Received Public Assistance,Uninsured
51087200151,Census Tract 2001.51,Henrico County,Virginia,0.9450751252086811,0.10500834724540901,0.3881,84697.0,0.7402709094818318,0.03311065930874237,0.04211187932118165,0.086756077116513,0.05492487479131891
51087200152,Census Tract 2001.52,Henrico County,Virginia,0.9913294797687862,0.029624277456647398,0.3696,70694.0,0.4720524017467249,0.012025901942645698,0.02257636122177955,0.08651597817614964,0.00867052023121384
51087200153,Census Tract 2001.53,Henrico County,Virginia,0.8471189591078067,0.2730018587360595,0.4897,49423.0,0.7093796159527327,0.059344091618948464,0.058823529411764705,0.20472972972972972,0.15288104089219334
51087200201,Census Tract 2002.01,Henrico County,Virginia,0.9729248307801924,0.04346277164232276,0.3372,111771.0,0.7436115843270868,0.09450171821305842,0.012547051442910916,0.008032128514056224,0.02707516921980757
51087200202,Census Tract 2002.02,Henrico County,Virginia,0.9763079960513327,0.017275419545903257,0.4486,123750.0,0.6770630279402209,0.048464491362763915,0.0,0.005291005291005291,0.02369200394866733
51087200301,Census Tract 2003.01,Henrico County,Virginia,0.874326750448833,0.05745062836624776,0.4245,107946.0,0.620754716981132,0.020263424518743668,0.05,0.0421455938697318,0.125673249551167
51087200302,Census Tract 2003.02,Henrico County,Virginia,0.9386259541984733,0.040916030534351146,0.4163,98500.0,0.7927191679049034,0.01499531396438613,0.026651216685979143,0.012064343163538873,0.06137404580152672
51087200303,Census Tract 2003.03,Henrico County,Virginia,0.8650819145518792,0.055573401863154515,0.3348,64375.0,0.779009900990099,0.021352313167259787,0.008141112618724558,0.07541241162608013,0.13491808544812078
51087200305,Census Tract 2003.05,Henrico County,Virginia,0.9233160621761658,0.17202072538860103,0.4086,75000.0,0.711038961038961,0.02511415525114155,0.06949152542372881,0.09060022650056625,0.0766839378238342
51087200404,Census Tract 2004.04,Henrico County,Virginia,0.8651436993367723,0.07553426676492263,0.3583,73229.0,0.8082077051926299,0.06062176165803109,0.03074866310160428,0.04643449419568822,0.13485630066322774
51087200407,Census Tract 2004.07,Henrico County,Virginia,0.8795427401467326,0.2030370243985668,0.3896,77576.0,0.754084625052367,0.0030555555555555557,0.04144385026737968,0.08063021316033364,0.12045725985326738
51087200409,Census Tract 2004.09,Henrico County,Virginia,0.7491652754590985,0.22579298831385644,0.402,62619.0,0.5209895052473763,0.0460431654676259,0.12080536912751678,0.17553191489361702,0.2508347245409015
51087200411,Census Tract 2004.11,Henrico County,Virginia,0.9258230860769536,0.19615232050773504,0.331,61722.0,0.8422459893048129,0.04963924963924964,0.04230769230769231,0.12229299363057325,0.07417691392304637
51087200412,Census Tract 2004.12,Henrico County,Virginia,0.8097585017249876,0.25184820108427797,0.4681,39383.0,0.7756703727926749,0.0657672849915683,0.05755395683453238,0.12385786802030457,0.19024149827501236
51087200413,Census Tract 2004.13,Henrico County,Virginia,0.9249543795620438,0.039917883211678835,0.3603,91875.0,0.5655244572325399,0.05411655874190564,0.02321857485988791,0.03263777421080792,0.07504562043795615
51087200414,Census Tract 2004.14,Henrico County,Virginia,0.9311682016480853,0.09872354176765229,0.3465,107375.0,0.75,0.01560758082497213,0.010011778563015312,0.05689176688251619,0.06883179835191466
51087200415,Census Tract 2004.15,Henrico County,Virginia,0.9954110898661568,0.013575525812619503,0.463,159792.0,0.7015262860373093,0.040290088638195005,0.046798029556650245,0.04328453214513049,0.004588910133843216
51087200416,Census Tract 2004.16,Henrico County,Virginia,0.9685890834191555,0.04874699622382424,0.3487,95625.0,0.6501316055881757,0.04484584241669262,0.042362768496420046,0.017796610169491526,0.031410916580844495
51087200417,Census Tract 2004.17,Henrico County,Virginia,0.8598875351452671,0.2661668228678538,0.326,39620.0,0.6903158984981874,0.051762940735183796,0.0987012987012987,0.15142648134601316,0.14011246485473294
51087200418,Census Tract 2004.18,Henrico County,Virginia,0.7919161676646707,0.2062874251497006,0.3743,60089.0,0.823728813559322,0.06172839506172839,0.225,0.1763157894736842,0.20808383233532934
51087200501,Census Tract 2005.01,Henrico County,Virginia,0.8767657087189479,0.14856307842182173,0.3783,55685.0,0.7590559824368825,0.10556760665220535,0.15776699029126215,0.09859154929577464,0.12323429128105212
51087200502,Census Tract 2005.02,Henrico County,Virginia,0.7987360233349539,0.08604764219737482,0.2934,77845.0,0.7305045871559633,0.01726844583987441,0.014553014553014554,0.05747126436781609,0.20126397666504614
51087200503,Census Tract 2005.03,Henrico County,Virginia,0.9321955719557196,0.13214944649446494,0.3742,73629.0,0.6383754230669096,0.026916802610114192,0.04287138584247258,0.0959849435382685,0.06780442804428044
51087200600,Census Tract 2006,Henrico County,Virginia,0.8351010606363818,0.18631178707224336,0.4267,52733.0,0.6948458574181118,0.036395147313691506,0.05807478122513922,0.1109671848013817,0.1648989393636182
51087200700,Census Tract 2007,Henrico County,Virginia,0.9210677382319173,0.22789896670493687,0.4654,61750.0,0.5830337886412653,0.025893958076448828,0.09389140271493213,0.13388138578978273,0.07893226176808266
51087200801,Census Tract 2008.01,Henrico County,Virginia,0.9265447667087011,0.08259773013871374,0.3643,69196.0,0.7598696124592539,0.06244041944709247,0.0,0.06170355466130114,0.07345523329129888
51087200802,Census Tract 2008.02,Henrico County,Virginia,0.9256912442396313,0.09043778801843318,0.4181,65156.0,0.7292069632495164,0.04597701149425287,0.03676470588235294,0.08419838523644751,0.07430875576036866
51087200805,Census Tract 2008.05,Henrico County,Virginia,0.8780487804878049,0.34394760614272807,0.5969,39107.0,0.6798328902392708,0.08603351955307263,0.29157175398633256,0.4596651445966514,0.12195121951219512
51087200806,Census Tract 2008.06,Henrico County,Virginia,0.91357485814055,0.37101702313400264,0.3285,65915.0,0.6736792893875643,0.19014573213046496,0.13598326359832635,0.12201963534361851,0.08642514185945005
51087200807,Census Tract 2008.07,Henrico County,Virginia,0.8801331853496115,0.28457269700332966,0.4672,40457.0,0.7104806022003475,0.06927465362673187,0.2,0.21574023115024765,0.11986681465038851
51087200904,Census Tract 2009.04,Henrico County,Virginia,0.933692634329577,0.07528989057651478,0.407,75540.0,0.5487718049127803,0.050924424262082386,0.00884433962264151,0.06057385759829968,0.06630736567042295
51087200905,Census Tract 2009.05,Henrico County,Virginia,0.9208453410182517,0.14908741594620556,0.3901,66605.0,0.7668639053254438,0.020987654320987655,0.029006526468455404,0.052895576835385316,0.07915465898174834
51087200906,Census Tract 2009.06,Henrico County,Virginia,0.9357650837348016,0.11126405138793301,0.3502,80213.0,0.709951800396938,0.026757188498402557,0.020735155513666354,0.05552375500858615,0.0642349162651984
51087200907,Census Tract 2009.07,Henrico County,Virginia,0.9824434824434825,0.17316017316017315,0.3814,81433.0,0.6776294366655813,0.029312830370014416,0.1233974358974359,0.06831955922865014,0.017556517556517548
51087200908,Census Tract 2009.08,Henrico County,Virginia,0.8554216867469879,0.12296243798724309,0.3678,71733.0,0.7485057471264368,0.051597051597051594,0.15616797900262466,0.041069723018147083,0.14457831325301207
51087201001,Census Tract 2010.01,Henrico County,Virginia,0.9483287335173259,0.13937442502299907,0.3585,77500.0,0.7465843159273816,0.01779894710453748,0.042458808618504436,0.05707395498392283,0.05167126648267406
51087201002,Census Tract 2010.02,Henrico County,Virginia,0.9355608591885441,0.3415871121718377,0.3165,47587.0,0.7479706223424817,0.05581395348837209,0.17564102564102563,0.17313664596273293,0.06443914081145585
51087201003,Census Tract 2010.03,Henrico County,Virginia,0.9599822799763733,0.23493797991730656,0.3958,55288.0,0.6874449727064624,0.07300204918032786,0.10204081632653061,0.21823402727925342,0.04001772002362669
51087201102,Census Tract 2011.02,Henrico County,Virginia,0.9235057983942908,0.23171275646743977,0.3186,54808.0,0.6854838709677419,0.027450980392156862,0.05008944543828265,0.14899553571428573,0.07649420160570919
51087201103,Census Tract 2011.03,Henrico County,Virginia,0.8864523881045359,0.25172724541904473,0.4104,38578.0,0.6940099198779092,0.012644310060472787,0.0,0.11739130434782609,0.11354761189546414
51087201104,Census Tract 2011.04,Henrico County,Virginia,0.892809587217044,0.18675099866844208,0.4865,40098.0,0.537823490378235,0.07279457125231338,0.021052631578947368,0.07345013477088949,0.10719041278295605
51087201203,Census Tract 2012.03,Henrico County,Virginia,0.9463632669646486,0.32954083705810644,0.3174,51236.0,0.7271268057784912,0.0,0.11740890688259109,0.19326818675352878,0.053636733035351436
51087201204,Census Tract 2012.04,Henrico County,Virginia,0.9489597780859916,0.20166435506241331,0.428,40515.0,0.6496878080841275,0.07233181588265047,0.1445012787723785,0.11073369565217392,0.051040221914008366
51087201205,Census Tract 2012.05,Henrico County,Virginia,0.8918527109307045,0.32009278051609164,0.3682,48824.0,0.6322188449848024,0.013822115384615384,0.19175257731958764,0.2513623978201635,0.1081472890692955
51087201206,Census Tract 2012.06,Henrico County,Virginia,0.9689774032937571,0.3282267330524703,0.3646,56881.0,0.7238605898123325,0.07777777777777778,0.05602716468590832,0.20317145688800792,0.031022596706242855
51087201403,Census Tract 2014.03,Henrico County,Virginia,0.9565137614678899,0.13045871559633027,0.392,54189.0,0.6688296639629201,0.04054054054054054,0.011067193675889328,0.08413251961639058,0.04348623853211009
51087201404,Census Tract 2014.04,Henrico County,Virginia,0.9627927336397462,0.08864084044648719,0.3512,83329.0,0.655451225873761,0.03820135296458416,0.038433111603843315,0.04871373836891078,0.03720726636025384
51087201405,Census Tract 2014.05,Henrico County,Virginia,0.9676334594367382,0.31862126944094155,0.2662,41973.0,0.5558252427184466,0.0069868995633187774,0.005199306759098787,0.002002002002002002,0.032366540563261825
51087201406,Census Tract 2014.06,Henrico County,Virginia,0.9285329018338727,0.3209277238403452,0.4021,37208.0,0.6617220251531764,0.06871345029239766,0.22727272727272727,0.13140446051838456,0.07146709816612729
51087201502,Census Tract 2015.02,Henrico County,Virginia,0.955288985823337,0.08505997818974918,0.2809,112402.0,0.6906634402097197,0.07474452554744526,0.013779527559055118,0.0065065065065065065,0.04471101417666301
51087201503,Census Tract 2015.03,Henrico County,Virginia,0.9580116738843909,0.1346262474110337,0.419,72738.0,0.7114093959731543,0.06069182389937107,0.07179115300942712,0.02495697074010327,0.0419883261156091
51087201504,Census Tract 2015.04,Henrico County,Virginia,0.8982428533962759,0.2887490165224233,0.4284,44325.0,0.5819935691318328,0.0,0.19681456200227532,0.2169531713100178,0.10175714660372415
51087201601,Census Tract 2016.01,Henrico County,Virginia,0.9132624510352546,0.09681029658645775,0.3331,102875.0,0.6140177690029615,0.03054662379421222,0.051639344262295085,0.021985343104596936,0.08673754896474539
51087201602,Census Tract 2016.02,Henrico County,Virginia,0.914991961414791,0.034163987138263664,0.4149,88265.0,0.6707514450867053,0.015167183729748363,0.01794071762870515,0.005856515373352855,0.085008038585209
51087201701,Census Tract 2017.01,Henrico County,Virginia,0.8554421768707483,0.1360544217687075,0.3438,56307.0,0.696636925188744,0.05812807881773399,0.023890784982935155,0.12374581939799331,0.1445578231292517
51087980100,Census Tract 9801,Henrico County,Virginia,,,,,,,,,
51089010100,Census Tract 101,Henry County,Virginia,0.8508437670114317,0.324169842133914,0.3747,35775.0,0.566365280289331,0.1545338441890166,0.09472422062350119,0.15209665955934612,0.14915623298856828
51089010200,Census Tract 102,Henry County,Virginia,0.9426423200859291,0.2627282491944146,0.4091,45334.0,0.5895781637717121,0.036616161616161616,0.036468330134357005,0.2162948593598448,0.057357679914070925
51089010300,Census Tract 103,Henry County,Virginia,0.9198266522210184,0.1781148429035753,0.417,53448.0,0.5826214303148646,0.028487641390867197,0.0547945205479452,0.03866862457170827,0.08017334777898155
51089010400,Census Tract 104,Henry County,Virginia,0.9317226890756303,0.2959558823529412,0.3941,52925.0,0.5758157389635317,0.050555555555555555,0.09140369967355821,0.11746280344557557,0.06827731092436973
51089010500,Census Tract 105,Henry County,Virginia,0.9528276601447333,0.304476011793085,0.3983,36687.0,0.5181550539744848,0.06565656565656566,0.08598351001177856,0.11991729841488628,0.0471723398552667
51089010601,Census Tract 106.01,Henry County,Virginia,0.8230597253273715,0.1900351325455126,0.4611,50192.0,0.5533013648100332,0.08466666666666667,0.03593556381660471,0.1530448717948718,0.17694027467262852
51089010602,Census Tract 106.02,Henry County,Virginia,0.9525186791998072,0.3024825259098578,0.4183,50705.0,0.5255405828893763,0.03041144901610018,0.15849843587069865,0.1920863309352518,0.04748132080019285
51089010700,Census Tract 107,Henry County,Virginia,0.943011397720456,0.3695260947810438,0.4174,48042.0,0.5079307858687816,0.046132008516678494,0.06790945406125166,0.1395528141865844,0.056988602279544054
51089010800,Census Tract 108,Henry County,Virginia,0.9445544554455445,0.35089108910891087,0.3624,35346.0,0.403751233958539,0.0,0.16198704103671707,0.2580348943985308,0.055445544554455495
51089010900,Census Tract 109,Henry County,Virginia,0.9101592115238817,0.34268385140257773,0.4709,39717.0,0.47828074988568814,0.08795411089866156,0.13908450704225353,0.2301038062283737,0.08984078847611832
51089011000,Census Tract 110,Henry County,Virginia,0.8880715705765407,0.2671968190854871,0.4593,34047.0,0.4043728423475259,0.056915196357427436,0.17833935018050542,0.1658151416627961,0.11192842942345926
51089011100,Census Tract 111,Henry County,Virginia,0.9155844155844156,0.2601461038961039,0.4488,38411.0,0.430633147113594,0.08,0.15567765567765568,0.1503957783641161,0.08441558441558439
51089011200,Census Tract 112,Henry County,Virginia,0.9006574141709277,0.2556610664718773,0.5219,26458.0,0.450530035335689,0.06666666666666667,0.20574162679425836,0.27807486631016043,0.0993425858290723
51089011300,Census Tract 113,Henry County,Virginia,0.8708487084870848,0.2290458618871903,0.4253,46101.0,0.5275665399239544,0.06066066066066066,0.09193054136874361,0.09686038744154976,0.12915129151291516
51093280101,Census Tract 2801.01,Isle Of Wight County,Virginia,0.9294890947116821,0.15536301165222588,0.4636,78750.0,0.6393331064988091,0.03512506652474721,0.04854368932038835,0.06975184439973173,0.07051090528831794
51093280104,Census Tract 2801.04,Isle Of Wight County,Virginia,0.9819587628865979,0.06021555763823805,0.4253,109549.0,0.6376534788540246,0.04193410355156183,0.014763014763014764,0.012719563900666263,0.01804123711340211
51093280105,Census Tract 2801.05,Isle Of Wight County,Virginia,0.959127488352393,0.19906819144430327,0.5353,58875.0,0.6592651334919376,0.060144346431435444,0.15849673202614378,0.16317991631799164,0.04087251164760697
51093280106,Census Tract 2801.06,Isle Of Wight County,Virginia,0.9504981320049813,0.08779576587795766,0.3207,117500.0,0.6231358323256752,0.055627425614489,0.07164179104477612,0.08103727714748785,0.049501867995018656
51093280107,Census Tract 2801.07,Isle Of Wight County,Virginia,0.8833785354513755,0.029252227818674932,0.3934,109632.0,0.6881909547738694,0.08616283315078496,0.0685897435897436,0.002306805074971165,0.11662146454862454
51093280108,Census Tract 2801.08,Isle Of Wight County,Virginia,0.8718619246861925,0.13912133891213388,0.3989,77073.0,0.7640117994100295,0.11282711282711283,0.06517690875232775,0.08545034642032333,0.1281380753138075
51093280200,Census Tract 2802,Isle Of Wight County,Virginia,0.9552012148823082,0.10022779043280182,0.4323,92917.0,0.6208891595615104,0.05590975968612065,0.08383233532934131,0.14314247669773636,0.04479878511769175
51093280300,Census Tract 2803,Isle Of Wight County,Virginia,0.9472678639663737,0.12628964463125716,0.4087,68180.0,0.6311904761904762,0.01923802338740098,0.05121107266435986,0.11850412821758136,0.05273213603362625
51093280400,Census Tract 2804,Isle Of Wight County,Virginia,0.9621755253399258,0.13250927070457355,0.4114,70333.0,0.5507665606016777,0.03203781512605042,0.06580166821130677,0.11041189931350115,0.037824474660074214
51095080102,Census Tract 801.02,James City County,Virginia,0.849712368168744,0.27277085330776607,0.445,56406.0,0.5907836644591612,0.04810836057916861,0.11542390194075587,0.32268121590023385,0.15028763183125604
51095080103,Census Tract 801.03,James City County,Virginia,0.9493975903614458,0.11265060240963855,0.4972,71000.0,0.5840210052513128,0.01605651894669236,0.0,0.1111111111111111,0.050602409638554224
51095080104,Census Tract 801.04,James City County,Virginia,1.0,0.10249081257656187,0.488,136576.0,0.5266968325791855,0.1331615120274914,0.012702078521939953,0.057482656095143705,0.0
51095080202,Census Tract 802.02,James City County,Virginia,0.9822238345728279,0.022855069834935605,0.374,104336.0,0.569362261669954,0.026943802925327175,0.02096569250317662,0.0,0.017776165427172086
51095080203,Census Tract 802.03,James City County,Virginia,0.8774877229258207,0.08942879296975963,0.4645,102833.0,0.5354819633353045,0.008282716731087797,0.04281345565749235,0.029232643118148598,0.12251227707417933
51095080205,Census Tract 802.05,James City County,Virginia,0.9294971487817522,0.10238465526179368,0.4887,59301.0,0.483003251551877,0.05446756425948592,0.061027837259100645,0.10907184058730991,0.07050285121824784
51095080207,Census Tract 802.07,James City County,Virginia,0.9576983709931687,0.12637940094587494,0.3863,88281.0,0.38603156049094095,0.045420136260408785,0.09505106048703849,0.04672290720311486,0.04230162900683132
51095080208,Census Tract 802.08,James City County,Virginia,1.0,0.07491582491582492,0.4436,141198.0,0.41356159785162805,0.06818181818181818,0.01694915254237288,0.03576437587657784,0.0
51095080209,Census Tract 802.09,James City County,Virginia,0.9285017874553136,0.025674358141046474,0.412,106964.0,0.5778584392014519,0.0571608040201005,0.022067363530778164,0.012837837837837839,0.07149821254468636
51095080304,Census Tract 803.04,James City County,Virginia,0.9872777687163595,0.02658620127222313,0.3783,140728.0,0.5818701510820743,0.029473684210526315,0.005945945945945946,0.004619907601847963,0.012722231283640473
51095080305,Census Tract 803.05,James City County,Virginia,0.9193460490463216,0.11335149863760217,0.4167,64327.0,0.637326429748176,0.05502215657311669,0.08937728937728938,0.08284291534631055,0.08065395095367844
51095080306,Census Tract 803.06,James City County,Virginia,0.94150621496466,0.04167682183767975,0.3514,84702.0,0.6605177030645641,0.012612612612612612,0.0,0.03393351800554017,0.058493785035339974
51095080307,Census Tract 803.07,James City County,Virginia,0.9609687279567364,0.04349870679520339,0.3064,96250.0,0.5688538439876091,0.07722772277227723,0.0,0.006057268722466961,0.03903127204326362
51095080308,Census Tract 803.08,James City County,Virginia,0.9286166842661034,0.06525871172122492,0.3347,117000.0,0.7193850964043773,0.01774719304599783,0.0,0.02540272614622057,0.07138331573389656
51095080402,Census Tract 804.02,James City County,Virginia,0.970291146761735,0.13141216082392554,0.3836,89224.0,0.6259625962596259,0.04745166959578207,0.06583302684810592,0.04584681769147789,0.029708853238265
51095080403,Census Tract 804.03,James City County,Virginia,0.960404150737302,0.04669579464773348,0.3192,92612.0,0.7184844192634561,0.07589945786101528,0.0,0.008368200836820083,0.03959584926269799
51095080404,Census Tract 804.04,James City County,Virginia,0.9456655964435663,0.005433440355643368,0.3364,113052.0,0.5700846660395108,0.034653465346534656,0.05040650406504065,0.015748031496062992,0.05433440355643371
51097950400,Census Tract 9504,King And Queen County,Virginia,0.9604847207586934,0.21654373024236037,0.4313,74940.0,0.6608224418233981,0.042450554751567775,0.06350806451612903,0.0822538860103627,0.0395152792413066
51097950500,Census Tract 9505,King And Queen County,Virginia,0.9295093296475466,0.14789219073946094,0.4297,54219.0,0.566067864271457,0.01763046544428773,0.07223476297968397,0.09134233518665608,0.07049067035245338
51099040100,Census Tract 401,King George County,Virginia,0.9818598097921803,0.1271574498062698,0.3306,103340.0,0.6677081008703415,0.02807486631016043,0.04755865567533291,0.06425511661113756,0.01814019020781965
51099040200,Census Tract 402,King George County,Virginia,0.9274172864837138,0.09848679148499616,0.4104,102530.0,0.6969510317215891,0.03137428192664605,0.05360281195079086,0.09064830751577739,0.0725827135162862
51099040301,Census Tract 403.01,King George County,Virginia,0.9446525176862256,0.060965459841864335,0.3268,103953.0,0.6663886572143453,0.01835627868168544,0.024855012427506214,0.005535055350553505,0.0553474823137744
51099040302,Census Tract 403.02,King George County,Virginia,0.8694992412746586,0.20220030349013657,0.3789,108024.0,0.6570497906002792,0.07507082152974505,0.10866574965612105,0.1276595744680851,0.1305007587253414
51099040400,Census Tract 404,King George County,Virginia,0.9771849126034958,0.13946642134314627,0.4003,87487.0,0.7113841524573721,0.012336975678533662,0.026134800550206328,0.12037548315847597,0.022815087396504174
51099040500,Census Tract 405,King George County,Virginia,0.9684507042253521,0.09633802816901409,0.3969,95550.0,0.6457725947521866,0.0327313769751693,0.03451776649746193,0.05862361937128292,0.031549295774647934
51101950101,Census Tract 9501.01,King William County,Virginia,0.9561752988047809,0.18266932270916333,0.3902,59777.0,0.6753177966101694,0.03333333333333333,0.10714285714285714,0.09415584415584416,0.043824701195219085
51101950102,Census Tract 9501.02,King William County,Virginia,0.9167322524791437,0.10168424366441052,0.3619,79223.0,0.6878894080996885,0.009623549391452024,0.043907793633369926,0.07855626326963906,0.0832677475208563
51101950200,Census Tract 9502,King William County,Virginia,0.9454140363906424,0.08726327515781657,0.3282,73739.0,0.698896247240618,0.08654453569172457,0.0319634703196347,0.07841328413284133,0.054585963609357635
51101950300,Census Tract 9503,King William County,Virginia,0.9870435806831567,0.10865724381625441,0.3927,80350.0,0.6669088267344715,0.014705882352941176,0.05612244897959184,0.07101449275362319,0.012956419316843326
51103030100,Census Tract 301,Lancaster County,Virginia,0.910093007233896,0.11884257664485015,0.4337,69583.0,0.528046421663443,0.27985347985347986,0.07891332470892626,0.05563002680965148,0.08990699276610403
51103030200,Census Tract 302,Lancaster County,Virginia,0.905133664537497,0.28578187840075703,0.5231,60104.0,0.4464934339200894,0.05006257822277847,0.120817843866171,0.18743228602383533,0.094866335462503
51103030301,Census Tract 303.01,Lancaster County,Virginia,0.9583741429970617,0.12340842311459353,0.4658,67222.0,0.5154234436343241,0.030467899891186073,0.0273972602739726,0.056795131845841784,0.041625857002938305
51103030302,Census Tract 303.02,Lancaster County,Virginia,0.9391979301423027,0.19663648124191463,0.5655,65542.0,0.4006825938566553,0.05792163543441227,0.06391752577319587,0.038946162657502864,0.060802069857697316
51103990100,Census Tract 9901,Lancaster County,Virginia,,,,,,,,,
51109950101,Census Tract 9501.01,Louisa County,Virginia,0.9610967024824009,0.07410151908114117,0.3984,87702.0,0.4750240153698367,0.0,0.02699055330634278,0.0,0.038903297517599134
51109950102,Census Tract 9501.02,Louisa County,Virginia,0.8918809475602348,0.22879125329013972,0.5181,76000.0,0.5076429980276134,0.08353569694026226,0.16550764951321278,0.11459459459459459,0.10811905243976516
51109950201,Census Tract 9502.01,Louisa County,Virginia,0.8486477115117892,0.23300970873786409,0.482,49503.0,0.6004993757802747,0.14206514206514206,0.09294199860237597,0.14273430782459157,0.1513522884882108
51109950202,Census Tract 9502.02,Louisa County,Virginia,0.9397027600849257,0.21125265392781317,0.3811,79699.0,0.6181102362204725,0.06581740976645435,0.04785478547854786,0.06275902901124926,0.0602972399150743
51109950301,Census Tract 9503.01,Louisa County,Virginia,0.9656124497991968,0.06400602409638555,0.4099,100357.0,0.6544454628780935,0.047619047619047616,0.03195164075993091,0.0,0.034387550200803196
51109950302,Census Tract 9503.02,Louisa County,Virginia,0.9278102440701272,0.10725335166723961,0.3799,75000.0,0.72648835202761,0.02315914489311164,0.0864461045891142,0.03900709219858156,0.07218975592987276
51109950303,Census Tract 9503.03,Louisa County,Virginia,0.9340118187787262,0.1927117531188444,0.4374,73450.0,0.6636327661258409,0.043530113297555156,0.034074074074074076,0.03537981269510926,0.06598818122127381
51109950400,Census Tract 9504,Louisa County,Virginia,0.8849009900990099,0.20513613861386137,0.4813,60568.0,0.6080363912054587,0.06608478802992519,0.08163265306122448,0.13164349959116925,0.11509900990099009
51109950500,Census Tract 9505,Louisa County,Virginia,0.9708282687966661,0.16304914047577704,0.4028,64841.0,0.6218692730604765,0.025540275049115914,0.016,0.10846774193548388,0.02917173120333394
51111930100,Census Tract 9301,Lunenburg County,Virginia,0.8641835112423347,0.17556211673858732,0.4046,47500.0,0.4111368909512761,0.039503386004514675,0.06863679694947569,0.08536585365853659,0.13581648875766528
51111930200,Census Tract 9302,Lunenburg County,Virginia,0.9579870729455217,0.23037857802400738,0.409,45061.0,0.5451191827468785,0.06298802706923477,0.11203319502074689,0.24318308291597107,0.042012927054478344
51111930300,Census Tract 9303,Lunenburg County,Virginia,0.8817480719794345,0.21893744644387317,0.3874,52639.0,0.6136944302503833,0.034970857618651124,0.12437810945273632,0.18440463645943098,0.1182519280205655
51115951301,Census Tract 9513.01,Mathews County,Virginia,0.8934962898297687,0.11261457878655609,0.3385,78154.0,0.605080831408776,0.10687022900763359,0.0,0.013435700575815739,0.1065037101702313
51115951302,Census Tract 9513.02,Mathews County,Virginia,0.9441141498216409,0.2681331747919144,0.3031,80250.0,0.37026841018582246,0.0,0.0,0.017366136034732273,0.05588585017835912
51115951401,Census Tract 9514.01,Mathews County,Virginia,0.8982725527831094,0.11468330134357006,0.4997,70357.0,0.4654023577652486,0.08259911894273128,0.04421052631578947,0.029175050301810865,0.10172744721689064
51115951402,Census Tract 9514.02,Mathews County,Virginia,0.8702544847726325,0.10638297872340426,0.5359,68882.0,0.4668082846521508,0.04323094425483504,0.15682656826568267,0.22021660649819494,0.12974551522736755
51115990100,Census Tract 9901,Mathews County,Virginia,,,,,,,,,
51117930101,Census Tract 9301.01,Mecklenburg County,Virginia,0.8532913165266106,0.32948179271708683,0.4319,42714.0,0.5237891127303901,0.03518821603927987,0.20239880059970014,0.20616570327552985,0.1467086834733894
51117930103,Census Tract 9301.03,Mecklenburg County,Virginia,0.9976415094339622,0.018867924528301886,0.2982,59531.0,0.4365482233502538,0.10465116279069768,0.16560509554140126,0.04326923076923077,0.002358490566037763
51117930104,Census Tract 9301.04,Mecklenburg County,Virginia,0.9571572580645161,0.21975806451612903,0.406,58418.0,0.5189633375474083,0.01705237515225335,0.12096774193548387,0.06264501160092807,0.042842741935483875
51117930201,Census Tract 9302.01,Mecklenburg County,Virginia,0.8976497346474602,0.19762446297700278,0.5401,52759.0,0.5522914218566393,0.0425531914893617,0.19672131147540983,0.12162905888827738,0.10235026535253977
51117930202,Census Tract 9302.02,Mecklenburg County,Virginia,0.8343868520859671,0.20101137800252844,0.5026,25398.0,0.6173913043478261,0.03713188220230474,0.15510204081632653,0.26666666666666666,0.16561314791403292
51117930300,Census Tract 9303,Mecklenburg County,Virginia,0.8872775214238628,0.20566908371786422,0.5202,53080.0,0.4634315424610052,0.014958863126402393,0.15203145478374835,0.11160318866253321,0.11272247857613715
51117930401,Census Tract 9304.01,Mecklenburg County,Virginia,0.9638253638253639,0.1525987525987526,0.4533,37833.0,0.530938123752495,0.04887218045112782,0.16184971098265896,0.16276978417266186,0.03617463617463612
51117930402,Census Tract 9304.02,Mecklenburg County,Virginia,0.9136480058543724,0.24295645810464692,0.4645,39076.0,0.491579791499599,0.05138662316476346,0.09104258443465492,0.19607843137254902,0.08635199414562755
51117930500,Census Tract 9305,Mecklenburg County,Virginia,0.9363128491620112,0.09608938547486033,0.5282,47813.0,0.4725201072386059,0.015602836879432624,0.14345114345114346,0.1354292623941959,0.06368715083798882
51117930600,Census Tract 9306,Mecklenburg County,Virginia,0.9421857515852294,0.19619544945915704,0.4358,58534.0,0.5735617039964866,0.005359877488514548,0.08199121522693997,0.142578125,0.057814248414770564
51117930700,Census Tract 9307,Mecklenburg County,Virginia,0.9494315954527637,0.17052136417091338,0.499,52946.0,0.4922805469783855,0.0528673835125448,0.04225352112676056,0.07816482582837724,0.05056840454723632
51117930800,Census Tract 9308,Mecklenburg County,Virginia,0.9439066059225513,0.19960136674259682,0.4511,51443.0,0.4796971782518926,0.03443328550932568,0.09497206703910614,0.08743523316062177,0.05609339407744873
51119950900,Census Tract 9509,Middlesex County,Virginia,0.9152161706906232,0.10050533408197641,0.3918,59219.0,0.6419505678022712,0.04266389177939646,0.07171314741035857,0.1093969144460028,0.08478382930937678
51119951000,Census Tract 9510,Middlesex County,Virginia,0.976513098464318,0.2186088527551942,0.4228,74778.0,0.5675675675675675,0.015306122448979591,0.015909090909090907,0.10678925035360678,0.023486901535682003
